dataset,c1,c2,cls_coef,density,f1.mean,f1.sd,f1v.mean,f1v.sd,f2.mean,f2.sd,f3.mean,f3.sd,f4.mean,f4.sd,hubs.mean,hubs.sd,l1.mean,l1.sd,l2.mean,l2.sd,l3.mean,l3.sd,lsc,n1,n2.mean,n2.sd,n3.mean,n3.sd,n4.mean,n4.sd,t1.mean,t1.sd,t2,t3,t4
375,0.9945386816500112,0.0150093808630393,0.516252588826893,0.9391304347826088,0.7547282729251966,0.1178565623012095,0.0943798655584983,,0.4912280701754385,,0.782608695652174,,0.0,,0.9372136463055756,0.1348795507380894,0.016336963409992,,0.0652173913043477,,0.0869565217391304,,0.7774102079395085,0.1739130434782608,0.2222318981749336,0.1759571733200327,0.0869565217391304,0.2848849246447679,0.108695652173913,0.3146963876899777,0.0555555555555555,0.0359322649884187,0.108695652173913,0.0217391304347826,0.2
376,0.9598409038372532,0.1045417459885776,0.8069053631866161,0.9713676690863002,0.948977466285052,0.0816817489399604,0.1205844799679684,,0.0,,0.7272727272727273,,0.5454545454545454,,0.982969791896166,0.0592549627689188,0.0185113110557376,,0.0378787878787878,,0.0606060606060605,,0.940814393939394,0.1174242424242424,0.1711559565084921,0.1631173271182859,0.0719696969696969,0.2589285891657394,0.0909090909090909,0.288025808268683,0.0303030303030303,0.0998682701002631,0.0492424242424242,0.0037878787878787,0.0769230769230769
377,0.9885202681730656,0.0312480927677755,0.8675017897250407,0.9535634968705836,0.8147110022889903,0.1755518096583329,0.1632644732253823,,0.0127215819900752,,0.7145669291338582,,0.5767716535433071,,0.9740383422485374,0.0360145735900404,0.079226207368089,,0.1043307086614173,,0.0807086614173228,,0.9581344162688326,0.2362204724409448,0.4051465000530385,0.0906346578848403,0.1496062992125984,0.357036678594262,0.1122047244094488,0.3159292692564305,0.0232558139534883,0.0787884832650425,0.0196850393700787,0.0078740157480314,0.4
378,0.9910760598382222,0.0243902439024389,0.9534025518644584,0.7620435120435121,,,0.0937459172651195,,,,0.2013888888888889,,0.2013888888888889,,0.940876465380354,0.0589319093986168,0.0324692587088686,,0.0763888888888888,,0.0138888888888888,,0.7501446759259259,0.1041666666666666,0.1307075769377706,0.1715729966510034,0.0625,0.2429063533617358,0.0416666666666666,0.2005237896355198,0.0833333333333333,0.0846901330188586,0.0138888888888888,0.0069444444444444,0.5
379,0.9999752343565644,6.866219345202929e-05,0.9918392429704151,0.8813214045698925,0.9500073878841228,0.0739918729603763,0.504004836276759,,0.9310344827586208,,0.998046875,,0.998046875,,0.9866122109249535,0.028250823120915,0.1805492179552142,,0.3046875,,0.3056640625,,0.9969158172607422,0.4736328125,,,0.3837890625,0.4865451633004741,0.435546875,0.4960706735411851,0.0106382978723404,0.0128342659924767,0.0048828125,0.0009765625,0.2
380,0.9886994082884974,0.0307692307692308,0.9088379213449114,0.8421985815602837,,,0.498174898275102,,,,0.7083333333333334,,0.7083333333333334,,0.9053401812134464,0.110115693313147,0.1662531017368912,,0.2916666666666666,,0.3333333333333333,,0.9314236111111112,0.5208333333333334,0.3917335557960557,0.1510573649240438,0.1875,0.3944427796055832,0.375,0.4892460547900816,0.0454545454545454,0.0262236605984056,0.0416666666666666,0.0208333333333333,0.5
381,0.998776608183713,0.0033852637396801,200000001.0,1.0029498525073746,,,,,,,0.0,,0.0,,,,,,,,,,1.0,0.0,,,,,,,1.0,,0.05,,
382,0.8314743880097293,0.3665158371040724,0.750125547982774,0.8748221906116643,0.9423747362681024,0.0532039868848051,0.4009245235526509,,0.0237248927462725,,0.6052631578947368,,0.1578947368421052,,0.9002281816707417,0.129628596502677,0.1131813289961775,,0.1052631578947368,,0.1578947368421053,,0.9210526315789472,0.5263157894736842,0.4307883078723425,0.1264871031827401,0.3421052631578947,0.4807829082199318,0.1842105263157894,0.3928594520631916,0.0625,0.1378756515518919,0.1578947368421052,0.0263157894736842,0.1666666666666666
383,0.5916727785823274,0.6756756756756757,0.955730952754556,0.9560987590437569,,,0.0757964661545668,,,,0.2658008658008658,,0.0,,0.9918449868831596,0.0191456228869415,0.0026450142614333,,0.0025974025974025,,0.0268398268398268,,0.8796461835422874,0.0103896103896103,0.1176470820234384,0.1070206866347019,0.003030303030303,0.0549766196172716,0.0354978354978355,0.1850744907434301,0.0101010101010101,0.0925567455721175,0.0082251082251082,0.0017316017316017,0.2105263157894736
384,0.9790170528907756,0.0562657449176871,1.0,1.0,0.9942120633974676,0.0120984981002509,0.6022937461145739,,1.0,,1.0,,1.0,,0.9982638888888888,0.0416666666666666,0.2586565605794844,,0.3489583333333333,,0.359375,,0.9965488763503086,0.6163194444444444,0.465783523923852,0.1112812179020766,0.3576388888888889,0.4797216382878158,0.1631944444444444,0.3698641871122595,0.0232558139534883,0.1411141284501359,0.0625,0.0364583333333333,0.5833333333333334
385,0.7737069184593455,0.4578932817251866,1.0,1.0,0.9319593203736398,0.1577500749452493,0.052547696570735,,0.0,,0.2994011976047904,,0.1437125748502994,,0.994011976047904,0.0773823232534136,0.0225445707738101,,0.0239520958083832,,0.0179640718562874,,0.9661873857076266,0.1616766467065868,0.4589396025762552,0.0460409877812972,0.1017964071856287,0.3032898041283596,0.0538922155688622,0.2264839958158729,0.024390243902439,0.1178317005866129,0.1137724550898203,0.0718562874251497,0.631578947368421
386,0.9837082626231858,0.0440097799511003,1.0,1.0,0.9277372636980604,0.1021671287591512,0.1750831616342308,,0.0,,0.6,,0.0,,0.975,0.1581138830084189,0.1104970357135114,,0.175,,0.125,,0.895,0.3,0.4955239179875604,0.0151006827635994,0.2,0.4050957468334667,0.125,0.3349320635285418,0.0833333333333333,0.2020725942163689,0.3,0.025,0.0833333333333333
388,0.9969954265557696,0.0082901554404144,200000001.0,1.0163934426229508,,,,,,,0.0,,0.0,,,,,,,,,,1.0,0.0,,,,,,,1.0,,0.1129032258064516,,
389,0.9899927915575186,0.0273037542662116,0.8303921574197712,0.9875222816399288,0.9869144053527452,0.0179073767400298,0.4775643063952729,,0.5782855096410017,,0.8823529411764706,,0.4117647058823529,,0.9584802061046314,0.1688990758632456,0.1594667527953178,,0.4117647058823529,,0.3235294117647058,,0.9437716262975778,0.7647058823529411,0.5398962884670059,0.18304794718824,0.6176470588235294,0.4932702180563817,0.4411764705882353,0.5039947372613783,0.05,0.0854034742541459,0.3529411764705882,0.0294117647058823,0.0833333333333333
390,0.9988455359952018,0.0031948881789137,1.0,1.0,0.946937080771403,0.1407878658193191,0.0497224443791348,,0.0,,0.1,,0.0,,0.98,0.1414213562373095,0.0,,0.0,,0.0,,0.7716000000000001,0.18,0.4878298821133959,0.0122266205930876,0.12,0.3282607226593159,0.0,0.0,0.02,0.0,1.12,0.04,0.0357142857142857
391,0.9629004147713268,0.097029702970297,0.7047225182817383,0.9651706404862084,0.9360846081536752,0.1527660145636849,0.1640208702256614,,0.0,,0.5053763440860215,,0.2258064516129032,,0.9582184191893036,0.0954195457805667,0.0970501712946457,,0.1397849462365591,,0.0645161290322581,,0.9477396230778125,0.4086021505376344,0.3831868295221812,0.1439045561655259,0.1935483870967742,0.397220355999282,0.1720430107526881,0.3794634631543566,0.0625,0.2012876707695312,0.1182795698924731,0.021505376344086,0.1818181818181818
392,1.0,0.0,0.8043414288499524,0.9482758620689656,0.9864345567216856,0.0005411330658568,0.8982293886853412,,0.6073994252873564,,0.6590909090909091,,0.625,,0.9595071734612798,0.0991752847353654,0.204812842280343,,0.375,,0.3863636363636363,,0.9457644628099172,0.4090909090909091,0.3204228304581969,0.2166069525200881,0.2159090909090909,0.4138094301899204,0.3295454545454545,0.4727418412673543,0.0163934426229508,0.0136874972741003,0.0227272727272727,0.0113636363636363,0.5
393,0.9972943816462349,0.0074688796680498,0.8436553042724115,0.967477401919672,0.963618725698982,0.061427165448692,0.4803217302972435,,0.6346666666666667,,0.8503401360544217,,0.8367346938775511,,0.9752936443601116,0.0789603078141908,0.175198885244729,,0.2993197278911564,,0.3129251700680272,,0.981720579388218,0.5714285714285714,0.4663213750780188,0.2472628549108023,0.4353741496598639,0.497500976950708,0.3673469387755102,0.4837302635251941,0.0434782608695652,0.1612264354933331,0.0680272108843537,0.0136054421768707,0.2
394,0.8179252501386403,0.3891716797778806,0.830394494877533,0.8667445938047925,0.8827175493411913,0.2276534012176912,0.1731497484481988,,0.2974137931034483,,0.4745762711864407,,0.4406779661016949,,0.9237214725972354,0.1064079324547165,0.0742679662234614,,0.135593220338983,,0.0508474576271186,,0.9089342143062338,0.3389830508474576,0.3338181329379273,0.1845063124344398,0.1864406779661017,0.3928049560394925,0.1186440677966101,0.3261449731971788,0.0256410256410256,0.0164382383540813,0.0677966101694915,0.0338983050847457,0.5
395,0.9302559049579808,0.1737119157760408,0.7496837016654827,0.9460412625639216,0.9244028432101988,0.2024579119838189,0.1189307733714048,,0.490566037735849,,0.6822429906542056,,0.616822429906542,,0.9678418153057512,0.0915972559641541,0.0824377398896787,,0.0747663551401869,,0.0841121495327102,,0.9544938422569657,0.3364485981308411,0.2086829405161877,0.2688594069821514,0.102803738317757,0.3051315657855203,0.102803738317757,0.3051315657855203,0.0454545454545454,0.0370810504304292,0.0841121495327102,0.0093457943925233,0.1111111111111111
396,0.9480782435939054,0.1327800829875518,0.8628549994338749,0.7762711864406779,0.7123485283992597,0.3769746826970828,0.1609079075576442,,0.0871220746363061,,0.2833333333333333,,0.0166666666666666,,0.9097344972148012,0.0930762709311166,0.036020082360277,,0.05,,0.0333333333333333,,0.8638888888888889,0.1833333333333333,0.2811453600898004,0.188161069590476,0.1333333333333333,0.3428033318008815,0.0333333333333333,0.1810203347193925,0.1,0.1286204100310025,0.0333333333333333,0.0166666666666666,0.5
397,0.997772472089982,0.0061538461538461,0.7861111117970679,0.9809523809523808,0.9178067736509048,0.0544082604247261,0.5331060396761599,,0.2648148148148148,,0.8333333333333334,,0.5277777777777778,,0.9332726103936904,0.1548924416811134,0.1968309933145962,,0.25,,0.1944444444444444,,0.9405864197530864,0.5833333333333334,0.4810071527361366,0.1707152113589896,0.5555555555555556,0.5039526306789697,0.25,0.4391550328268399,0.0333333333333333,0.0113010583936801,0.0833333333333333,0.0833333333333333,1.0
398,0.9980008838722996,0.005524861878453,0.7429824565922931,0.9502133712660028,0.9325931134142652,0.0035622932275422,0.6353682577939899,,0.5948732237392031,,0.8421052631578947,,0.7894736842105263,,0.9306906053603736,0.1486384964283846,0.1544546532497132,,0.3947368421052631,,0.2894736842105263,,0.9369806094182824,0.5526315789473685,0.4913839908246064,0.1785330977364244,0.4210526315789473,0.5003554924018235,0.2105263157894736,0.4131549501122744,0.0344827586206896,0.0212204871710037,0.0526315789473684,0.0263157894736842,0.5
399,0.9934472383802028,0.0179775280898876,1.0,1.0,0.9665219099842856,0.0388068674680267,0.0737664020227435,,0.0,,0.5952380952380952,,0.0,,0.9761904761904762,0.1543033499620919,0.0,,0.0,,0.0,,0.9002267573696145,0.4047619047619047,0.4862224718629765,0.0482691598943036,0.2857142857142857,0.4572299568592124,0.0,0.0,0.0256410256410256,0.0114377252717919,1.809523809523809,0.0238095238095238,0.0131578947368421
400,0.5813214987637029,0.6855983772819473,1.0,1.0,0.9232345086561412,0.129295689213229,0.0774317594463924,,0.0,,0.5277777777777778,,0.1111111111111111,,0.9722222222222222,0.1666666666666666,0.0393866629514503,,0.0277777777777777,,0.0555555555555555,,0.7916666666666666,0.2222222222222222,0.4600400854753372,0.0445501577236284,0.1388888888888889,0.3507361872061009,0.0833333333333333,0.280305955290694,0.0555555555555555,0.1178511301977579,0.3055555555555556,0.0277777777777777,0.0909090909090909
401,0.964078764808229,0.0941176470588235,1.0,1.0,0.8672046480310412,0.2393127696032397,0.0469948674682873,,0.0,,0.5,,0.0,,0.9722222222222222,0.1666666666666666,0.0,,0.0,,0.0555555555555555,,0.8919753086419753,0.2222222222222222,0.4964207212396022,0.0073130459115086,0.0555555555555555,0.2323106841457232,0.0555555555555555,0.2323106841457232,0.0277777777777777,0.0,0.3055555555555556,0.0277777777777777,0.0909090909090909
402,0.9867867202680318,0.0358680057388809,0.8942530442971975,0.9024024024024024,0.9967453925715952,0.0044550268449014,0.8404184603271461,,0.902469135802469,,0.945945945945946,,0.8108108108108109,,0.9290325648124746,0.1503379578268264,0.2260347113492767,,0.4324324324324324,,0.3783783783783784,,0.9320672023374726,0.6756756756756757,0.4301560195432822,0.1582482636419337,0.2702702702702703,0.4502251688907482,0.3243243243243243,0.4745789978762494,0.0384615384615384,0.0173867230994221,0.054054054054054,0.027027027027027,0.5
403,0.9991117320927688,0.0024592683676605,0.8843971701500822,0.927495730476634,0.9895414927146422,0.0055133821137138,0.9178256189274214,,0.8734813690845953,,0.912280701754386,,0.8771929824561403,,0.9566071656349108,0.0833663977816558,0.204131948552983,,0.4385964912280702,,0.4298245614035088,,0.976839027393044,0.631578947368421,0.4497907625704088,0.1951511429488782,0.4210526315789473,0.4959077997752902,0.4122807017543859,0.4944184661036458,0.0344827586206896,0.0572307098032788,0.0175438596491228,0.0087719298245614,0.5
404,1.0,0.0,0.7686635951912528,0.9867794817556848,0.8497426854008564,0.1566333773806936,0.2669134976115146,,0.0341050111395604,,0.5967741935483871,,0.3548387096774194,,0.9577754360667798,0.1207530568082187,0.1212148619966884,,0.1612903225806451,,0.1451612903225806,,0.950312174817898,0.532258064516129,0.4597605040628049,0.0756778465078001,0.2580645161290322,0.4411417329570162,0.1774193548387097,0.3851418111568988,0.0434782608695652,0.0764966369841632,0.0806451612903225,0.064516129032258,0.8
405,0.983939395163576,0.0434012400354296,0.5634245202771482,0.9768732654949122,0.7306645954973029,0.1519473937542536,0.1520677235385113,,0.0052126995103221,,0.4468085106382978,,0.0,,0.9369635866654266,0.1329629972973766,0.0669044139191556,,0.127659574468085,,0.127659574468085,,0.8596650067904029,0.3617021276595745,0.3758531295449349,0.137255129606351,0.1914893617021276,0.3977271225536438,0.0425531914893617,0.2040297088885788,0.05,0.1143229575765663,0.1489361702127659,0.0212765957446808,0.1428571428571428
406,0.999799616411146,0.0005554012774229,0.969558285925547,0.7133053221288516,0.9234213058961503,0.0604096475291374,0.6482757578624052,,0.7,,0.9666666666666668,,0.9666666666666668,,0.9590894221013496,0.0819488954258144,0.2546583766294539,,0.3416666666666667,,0.3083333333333333,,0.9838888888888888,0.5833333333333334,,,0.3916666666666666,0.4901694670647867,0.375,0.4861527926641233,0.024390243902439,0.0258461153796233,0.025,0.0083333333333333,0.3333333333333333
407,0.9927744539878084,0.0198019801980199,0.7777582277536415,0.9293785310734464,0.9118910378376088,0.0886239659688785,0.3281087578097589,,0.0517524956389785,,0.8166666666666667,,0.4166666666666667,,0.9360646452885654,0.1131023404181245,0.1588263870808386,,0.1833333333333333,,0.1333333333333333,,0.9611111111111112,0.6166666666666667,0.4915556355881096,0.0926400435973215,0.4833333333333333,0.5039392842990978,0.2833333333333333,0.4544196025054849,0.0333333333333333,0.0456959801882395,0.1333333333333333,0.0833333333333333,0.625
408,0.9991421039919088,0.002375296912114,0.753201396894546,0.974605720395616,0.8819756009354539,0.0929790109347709,0.3269738695874391,,0.0095037539515278,,0.7471264367816092,,0.4137931034482758,,0.9577364189478924,0.099100589334173,0.134909623450255,,0.2758620689655172,,0.1494252873563218,,0.9630070022460034,0.5172413793103449,0.4555462107853679,0.0911719275678948,0.3448275862068966,0.4780674810520525,0.2068965517241379,0.4074290074979466,0.0161290322580645,0.0203348423095212,0.1379310344827586,0.0344827586206896,0.25
409,0.9182958340544894,0.1999999999999999,1.0,1.0,0.8726145109049039,0.1907823975568854,0.0732983791648157,,0.0,,0.1428571428571428,,0.0,,0.9761904761904762,0.1543033499620919,0.0,,0.0,,0.0,,0.7987528344671202,0.0476190476190476,0.4882441774591551,0.0123183523143732,0.0,0.0,0.0,0.0,0.0238095238095238,0.0,0.3333333333333333,0.0238095238095238,0.0714285714285714
410,0.9601186626422924,0.103862660944206,0.7559347274609892,0.908418131359852,0.818205977334793,0.1741570780778958,0.2648170888951712,,0.1131369798971481,,0.4893617021276595,,0.4468085106382978,,0.9313299861701267,0.1300809256836109,0.145395513450577,,0.2127659574468084,,0.1914893617021277,,0.8229968311453146,0.4468085106382978,0.3477692678702871,0.2766267841749246,0.2978723404255319,0.462267267743469,0.2978723404255319,0.462267267743469,0.05,0.0687797015967855,0.0638297872340425,0.0425531914893617,0.6666666666666666
411,0.7436012269934466,0.5005553498704183,1.0,1.0,0.986766102249968,0.0175259016619451,0.4034810651383345,,0.0,,0.9333333333333332,,0.8888888888888888,,0.9888888888888888,0.1054092553389459,0.1371112307270393,,0.1666666666666666,,0.1555555555555555,,0.9644444444444444,0.4222222222222222,0.48103871885107,0.0513392235046691,0.2333333333333333,0.4253220854887439,0.1555555555555555,0.3644639317587663,0.0256410256410256,0.090739287156216,0.2333333333333333,0.0777777777777777,0.3333333333333333
412,0.9086185980409244,0.2206141899046946,0.7366908523206446,0.9227364185110664,0.8924258926577181,0.2624830521460549,0.0689062750457586,,0.0285714285714285,,0.0845070422535211,,0.0422535211267605,,0.960391511480058,0.1126697387588268,0.007059844390869,,0.0140845070422535,,0.0,,0.9152945844078556,0.1971830985915492,,,0.0140845070422535,0.1186781658193853,0.0140845070422535,0.1186781658193853,0.0625,0.0519331382616064,0.0845070422535211,0.0140845070422535,0.1666666666666666
413,0.9982545693874834,0.0048257372654155,0.8989420047872194,0.7939890710382513,0.891030521693299,0.0263579186116741,0.4763824952719181,,0.6,,0.8360655737704918,,0.8360655737704918,,0.9161340134384836,0.0975496689027251,0.1629613390011858,,0.2950819672131147,,0.2131147540983606,,0.97151303413061,0.6721311475409836,,,0.4262295081967213,0.4986320083803493,0.3770491803278688,0.4886694324465674,0.0833333333333333,0.1274551627660231,0.0491803278688524,0.0163934426229508,0.3333333333333333
414,0.9912232530606148,0.0239935817168908,0.9930414237055816,0.9016059454527738,0.9985948023892784,0.0015427214798274,0.9806024382595392,,0.9171206882865616,,0.9981634527089072,,0.9958677685950412,,0.9886696727554414,0.018190998911312,0.3079122974260767,,0.4449035812672176,,0.4449035812672176,,0.9990066791970122,0.7033976124885216,0.4832235420349574,0.2035212793038975,0.4793388429752066,0.4996876598776784,0.4770431588613407,0.4995874080605268,0.0021645021645021,0.0125869613462086,0.0013774104683195,0.0009182736455463,0.6666666666666666
415,0.9988455359952018,0.0031948881789137,0.8780523053557809,0.957979797979798,0.9963744126425674,0.0025973729705825,0.936260563662676,,0.5448744946091678,,0.98,,0.95,,0.9426392572401132,0.0823256970451744,0.1918638802297344,,0.4399999999999999,,0.42,,0.9832,0.81,0.51641010309655,0.126915653663502,0.58,0.4960449637488582,0.37,0.4852365870939097,0.0135135135135135,0.0160847441063129,0.03,0.03,1.0
416,0.9957274520849256,0.0117647058823529,0.8110511284395949,0.9132730015082956,0.6659482476761541,0.0843439423018322,0.2314056143171635,,0.2359335038363171,,0.7884615384615384,,0.6538461538461539,,0.9223770954361588,0.1160361339704979,0.145086793047785,,0.1538461538461538,,0.0961538461538461,,0.8846153846153846,0.3846153846153846,0.3917460628229209,0.1729923783138529,0.25,0.4372373160976031,0.173076923076923,0.3820047143818447,0.0476190476190476,0.0575700780895507,0.0576923076923076,0.0192307692307692,0.3333333333333333
417,0.9932733918724944,0.0184493405504305,0.9485945663264445,0.8671844810263545,0.7895049761230248,0.0391084851661433,0.3441698191216811,,0.6504195075584478,,0.9429824561403508,,0.912280701754386,,0.9597464427660404,0.0527048325381631,0.1324902093838296,,0.25,,0.1359649122807017,,0.9642389966143428,0.3421052631578947,0.3210095034791724,0.2045027558409642,0.1973684210526315,0.398888439311041,0.2149122807017544,0.4116652453265316,0.0212765957446808,0.0813474212841029,0.0087719298245614,0.0087719298245614,1.0
418,0.7628122983351654,0.473693828694651,1.0,1.0,0.9712755701538714,0.0698236966514348,0.1315189181043031,,0.1311804904194024,,0.7162629757785467,,0.6764705882352942,,0.999134948096886,0.0294117647058823,0.0241621677350821,,0.0354671280276817,,0.0250865051903114,,0.930096921732259,0.1046712802768166,0.4801844950381994,0.0359281181443194,0.0674740484429065,0.2509497530317828,0.0847750865051903,0.2786672697064014,0.0008680555555555,0.0001019473444617,0.0337370242214532,0.0008650519031141,0.0256410256410256
419,0.1507271940797833,0.9557179320354336,0.6780185768525252,0.989519835394112,0.9873160969677618,0.0183455433663099,0.0823842031078414,,0.0,,0.7554179566563467,,0.3003095975232198,,0.9969040247678018,0.0556414884074657,0.0195521375389438,,0.0154798761609906,,0.0123839009287926,,0.8252834782275302,0.0588235294117647,0.168110698628414,0.2099035252659605,0.0402476780185758,0.1968445187249192,0.0185758513931888,0.1352309376429043,0.0357142857142857,0.1701826712360099,0.1176470588235294,0.0526315789473684,0.4473684210526316
420,0.04303644434923,0.9905751386191912,0.7504690438024952,0.9866571536787956,,,0.0088273524139172,,,,0.4043151969981238,,0.048780487804878,,0.99906191369606,0.0306281945915844,0.0026544686359606,,0.0018761726078799,,0.0018761726078799,,0.3328340766449951,0.0103189493433395,0.0779197749482942,0.1534355719169619,0.0084427767354596,0.0915388268240316,0.0046904315196998,0.0683579905753114,0.0048076923076923,0.0176238052741959,0.0422138836772983,0.0150093808630394,0.3555555555555555
421,0.9967295890208366,0.0090197883110906,0.857211538931437,0.997584541062802,0.9585574404564514,0.0436585106991158,0.1328994194699493,,1.0453391893464135e-06,,0.9471153846153846,,0.0,,0.9877459186073644,0.06841074433787,0.0479666851377525,,0.0673076923076922,,0.1442307692307692,,0.96641549556213,0.2884615384615384,0.4152205758519688,0.0766720821719518,0.125,0.3315167893825471,0.0961538461538461,0.2955133343969298,0.0294117647058823,0.1426180461103447,0.2884615384615384,0.0817307692307692,0.2833333333333333
422,0.5701880886675915,0.6960292946092888,0.877013177681796,0.99971662022387,0.9730276821459704,0.0314717955428481,0.037892165628558,,0.0,,0.4787701317715959,,0.0907759882869692,,0.9985358711566618,0.038263936589669,0.0016389481949384,,0.0029282576866763,,0.027818448023426,,0.9243540576519488,0.0790629575402635,0.2864105143782747,0.1476328448040179,0.0351390922401171,0.1842662463391959,0.0161054172767203,0.1259732807514304,0.1111111111111111,0.3278434631754331,0.1947291361639824,0.0527086383601757,0.2706766917293233
423,0.9999532967890264,0.0001294790158019,0.9978305325682838,0.7883359988692629,0.9551999986006328,0.0880028494533461,0.8985738856622171,,0.1595644225947546,,0.9517219182491148,,0.9378822014805278,,0.9883318224991356,0.0136296479071984,0.1174278935097657,,0.1564209848728677,,0.3176697779208239,,0.9972036937264598,0.327325394271001,0.3938833874168345,0.1255826370479261,0.1998712584486643,0.3999677822277038,0.2697135500482781,0.4438823789501174,0.0588235294117647,0.2405455262933125,0.0019311232700354,0.0003218538783392,0.1666666666666666
424,0.9673602371807668,0.0859523036031115,0.9655196557517364,0.7773339444166202,0.9666240089319392,0.0318718245172734,0.1580677609315526,,2.533148078312225e-33,,0.9087154966311672,,0.6153010215170616,,0.9903933672696522,0.0111840891205062,0.0691028958830929,,0.0662899369702239,,0.0339056726798522,,0.9929366252415478,0.1771354053466637,0.2801578846334875,0.2004827737968934,0.0878069984785916,0.2830447700854933,0.1288850249945664,0.3351090608256357,0.0384615384615384,0.1947419959168864,0.0123886111714844,0.0004346881112801,0.0350877192982456
425,0.7337524087989602,0.5138526965331776,0.9322204389878224,0.9941708203092,0.9494484765644656,0.0260752301919721,0.2959239873538716,,0.0,,0.8576779026217228,,0.7902621722846442,,0.99625468164794,0.0611990061362104,0.1051705213648237,,0.1235955056179775,,0.0898876404494382,,0.9741755390032124,0.3670411985018726,,,0.2771535580524344,0.4484335170216657,0.1647940074906367,0.3716912357061933,0.0476190476190476,0.2010546853859705,0.1647940074906367,0.0674157303370786,0.4090909090909091
426,0.8446127584974168,0.3437674222542526,0.6920495591933999,0.993577709712479,0.9487994993073412,0.038724305852838,0.2857393652829151,,3.602690231501081e-19,,0.7220630372492837,,0.0,,0.9840698160608612,0.0511767841089414,0.0834243445936142,,0.1117478510028653,,0.1289398280802292,,0.9572417303634616,0.4068767908309456,0.2477485899924997,0.2351113355316888,0.1375358166189111,0.3449066207223069,0.0773638968481375,0.2675515568808536,0.0624999999999999,0.2377756683106967,0.1260744985673352,0.0687679083094555,0.5454545454545454
427,0.480236526174328,0.7719522127516867,1.0,1.0,,,0.1078493541582051,,,,0.2203389830508474,,0.0,,0.9981167608286252,0.0433963036602746,0.0,,0.0,,0.0,,0.8774759629877891,0.1468926553672316,0.4450224527663025,0.0512429653473338,0.0903954802259887,0.2870179040801322,0.0037664783427495,0.061313716082445,0.1,0.3102724408564455,1.1958568738229756,0.007532956685499,0.0062992125984251
429,0.3984592740952357,0.8298217179902755,1.0,1.0,0.9777588891790134,0.0533369299828651,0.0423331749456905,,0.0,,0.6052631578947368,,0.0,,0.986842105263158,0.1147078669352808,0.0,,0.0,,0.0,,0.8696329639889196,0.1578947368421052,0.4051502057620117,0.0665428882823297,0.0657894736842105,0.2495610180985523,0.0,0.0,0.125,0.3163372442150344,3.1842105263157894,0.5526315789473685,0.1735537190082644
430,0.990374836448575,0.0262773722627738,200000001.0,1.0196078431372548,,,,,,,0.0,,0.0,,,,,,,,,,1.0,0.0,,,,,,,1.0,,0.9807692307692308,,
431,0.9957274520849256,0.0117647058823529,200000001.0,1.0196078431372548,,,,,,,0.0,,0.0,,,,,,,,,,1.0,0.0,,,,,,,1.0,,0.9615384615384616,,
432,0.7661493370832156,0.4688988310001443,200000001.0,1.0098039215686274,,,,,,,0.0,,0.0,,,,,,,,,,1.0,0.0,,,,,,,1.0,,0.1262135922330097,,
433,0.9994596212552502,0.0014969396883884,0.959203975233262,0.9488126005213244,0.884285958191475,0.1153911542304809,0.1727555270077996,,0.0930172427407124,,0.5968421052631578,,0.2221052631578947,,0.9843413928346938,0.0284304490401458,0.0992214513083651,,0.1273684210526315,,0.1589473684210526,,0.8906393351800554,0.0663157894736842,0.1687256069078277,0.133765842005255,0.0305263157894736,0.172121017667736,0.1947368421052631,0.3962065700678602,0.0069930069930069,0.0489592683581604,0.0094736842105263,0.0042105263157894,0.4444444444444444
434,0.8743373926608783,0.289261048362727,0.85663316856882,0.9833128205128204,0.967533589547288,0.0394266407964593,0.1981259235357442,,0.0,,0.944,,0.76,,0.9909569718361464,0.0389955983712967,0.1414801922153924,,0.1647999999999999,,0.1535999999999999,,0.97273344,0.2528,0.2618291401093401,0.225496052879267,0.1568,0.3639033402232535,0.1728,0.378377101274946,0.0049261083743842,0.0332562784681712,0.0368,0.0048,0.1304347826086956
435,0.9999538332662392,0.0001279918085242,0.8843215586063936,0.9751948717948716,0.9765754656445508,0.0342583780529944,0.6157185064318249,,0.2218764571231518,,0.832,,0.6784,,0.985681565613674,0.0373793791481517,0.1929128217457651,,0.3216,,0.2992,,0.98606848,0.1488,0.2818124003858322,0.1087551077037014,0.0272,0.1627960813489198,0.3328,0.4715930449020638,0.0029940119760479,0.0079597614206538,0.0096,0.0016,0.1666666666666666
436,0.9289400324958198,0.1766493402638944,0.8797245137599795,0.9373951434878588,0.9543822208916382,0.0403737980237923,0.5890653521608165,,0.7123809523809523,,0.9668874172185432,,0.9470198675496688,,0.9497405459027276,0.0642169281083251,0.2373736068999067,,0.2715231788079471,,0.2450331125827815,,0.9657909740800842,0.5496688741721855,,,0.2185430463576159,0.4146330061648789,0.2450331125827814,0.4315381391753385,0.0140845070422535,0.0160247533193774,0.0463576158940397,0.0198675496688741,0.4285714285714285
